NADH,n.t1.mean,n.t2.mean,n.a1.mean,f.t1.mean,f.t2.mean,f.a1.mean,rr.mean,n.tm.mean,f.tm.mean,npix,Group,Donor,Experiment_Date,Activation,Cell_Type
NK_control_3n,211.4049022,2233.948546,61.07680441,192.6972423,2004.907621,70.50765771,0.883748207,998.6140535,718.6161492,227,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,257.5188742,2229.409225,59.25013358,186.4966756,2197.074686,73.08535055,0.92426263,1055.977073,711.6896247,271,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,246.4018862,2217.32721,61.09541295,202.4426565,1975.03654,70.23864045,0.925415777,1012.703533,716.3016592,448,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,272.7968155,2356.179824,58.53701789,156.9103865,1986.373666,71.81871349,0.933017762,1132.390981,659.5043816,341,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,242.8709182,2259.702973,58.95944122,227.0097276,2261.116554,69.12147973,0.942973974,1067.821272,838.4487369,148,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,258.5346012,2144.887317,60.78734573,166.0128628,2066.047317,73.7703878,0.930904591,993.0655039,654.0740291,164,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,248.720684,2325.214457,60.54483234,167.2154067,1932.513478,68.85410571,0.899438152,1065.476992,711.5027134,368,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,241.7560499,2309.790312,59.11337844,207.8890466,2059.157818,70.46913714,0.940801187,1081.992489,731.4375664,385,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,213.5538707,2199.626301,59.6778032,178.7604849,1929.756073,69.38925936,0.937735992,1009.600879,694.6780233,219,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,276.0829623,2235.18541,61.51542295,191.874423,2022.267459,72.23127951,0.914994988,1026.236735,693.472918,122,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,268.3110364,2387.076042,58.03260389,204.0718152,2092.873297,74.87840883,0.955629114,1146.764903,654.6635246,283,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,284.7957625,2318.539408,62.04945724,233.6403237,2073.402303,72.94348158,0.905429015,1047.292954,725.4921072,152,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,234.0741239,2123.882077,60.0611,252.4257146,2318.368923,67.17607692,0.916340915,984.8689868,906.6565111,130,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,251.1769524,2144.730265,60.50084392,184.4684698,2113.105132,70.46552857,0.937600303,996.2137473,735.9350462,189,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,244.645482,2128.458534,60.38297857,175.7451714,1927.382895,68.53394398,0.906948833,987.5928278,713.2515766,266,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,240.6455689,2321.821653,55.58435968,218.6662241,2242.759748,71.87166695,0.924057594,1156.797417,772.4230615,357,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,290.0863473,2340.851455,58.50082667,221.5165327,2072.399636,70.72290121,0.929964561,1131.6692,739.297553,165,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,206.3138754,2157.264286,61.77723371,214.5490285,1938.600389,70.95693829,0.971375161,950.8164936,676.0074701,175,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,242.8193254,2275.161022,61.97696625,180.9887211,1846.060155,71.58208173,0.904871977,1010.944704,649.7271739,323,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,273.4375897,2258.567671,61.05881986,194.4027445,1939.455137,69.36917534,0.888453583,1043.656062,719.8525082,146,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,228.1077675,2230.353492,62.70135159,257.9568817,2225.787619,69.80894524,0.886040918,974.5233921,837.8382523,126,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,235.1344248,2511.13,57.95947516,156.249815,1929.391765,73.00256209,0.909031237,1186.394402,626.6091253,153,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_3n,319.3403154,2272.035192,57.73143269,242.6328269,2143.823654,70.61898846,0.922056264,1141.706217,787.96039,52,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,202.6304748,2574.347914,58.20786691,148.2039092,1740.864604,69.87053957,0.947766449,1192.704787,613.2889308,139,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,207.0472468,2232.752405,60.17210127,228.9743861,2162.538228,73.1037,0.945800869,1014.729252,739.1374046,79,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,210.2512834,2216.013536,59.07042099,225.9484252,2050.575967,71.10853094,0.910244393,1028.459488,745.1973998,181,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,244.6350435,2349.138179,57.96641794,236.9422899,2229.130501,70.49381425,0.931330895,1124.499843,804.9241435,379,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,253.1739152,2104.462071,65.43737435,176.1170962,2083.574156,70.812107,0.93750902,893.1484996,712.3622265,729,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,189.7351162,2127.323939,58.26315152,178.7830182,2129.756566,71.42641818,0.921451087,1000.303798,727.6235025,99,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,258.1943087,2037.191955,65.90624208,185.2636039,1968.639233,70.32060396,0.927974291,866.8009305,709.1497597,404,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,219.3311831,2239.99904,57.77622825,173.5184802,1913.030904,70.26275763,0.914012532,1068.653483,687.3211121,177,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,247.5720671,2254.788353,59.84813294,178.3396494,1944.478235,71.57502706,0.930081397,1045.40638,678.513633,85,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,233.7456189,2261.031524,56.35792805,209.4648616,2194.373902,72.91616463,0.937858233,1114.603349,734.2379441,164,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,249.049356,2196.3908,60.08273133,183.8517193,2214.6314,73.29820533,0.94651234,1025.921957,713.5756048,150,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,233.4947249,2225.538972,59.64395514,211.3642427,1992.155732,70.12458037,0.914314244,1032.487461,723.2131,321,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,225.8391935,2251.853597,60.2629777,184.7089331,2116.562986,70.28562734,0.919522276,1030.509864,752.7695676,278,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,215.1196088,2188.906216,59.05652703,196.1137168,2067.484189,72.427425,0.9212586,1018.1118,702.4786984,148,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,273.6111869,2341.622338,59.43248338,231.4637179,2129.400585,67.83350151,0.936889069,1109.88785,819.0363458,325,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,245.5855629,2299.310131,57.40476332,214.6345024,2075.472009,70.32704017,0.94116171,1117.611423,752.4065706,229,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,239.2227543,2288.441293,58.616275,155.4135898,1926.311379,71.1275,0.925208604,1079.519499,659.8983944,116,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,224.6892134,2362.200249,55.77011144,181.7582259,2027.25592,70.7035194,0.935205412,1161.58692,713.3893496,201,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,261.9860948,2361.25543,58.22259533,178.8211571,1926.599877,70.5920543,0.936828729,1135.464543,685.2712882,407,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,257.9356937,2208.64094,61.83401536,236.1225956,2090.965799,68.54348088,0.919479213,999.1636059,804.1005368,319,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,292.3398,2267.170742,65.36364613,231.8010269,2172.631742,70.43852581,0.890458119,971.2307389,801.3309501,310,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,277.34012,2037.901244,64.62598844,241.4801093,2053.219067,66.94249911,0.936752526,902.8471925,830.5497137,225,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,261.1531882,2237.49734,60.02222088,269.8133259,2304.172687,71.68145859,0.942504231,1049.325662,829.6650878,297,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,219.9600421,2185.273213,57.04955701,195.8071325,2104.016652,71.77490814,0.941270475,1067.181,726.9894875,221,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,232.8066509,2065.051288,61.34441472,153.0483167,1845.960184,68.32043129,0.930404168,933.9839596,671.1101265,163,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,239.3294038,2178.135676,56.40252432,177.3302434,1939.002865,68.44829027,0.925915284,1080.287147,725.8092702,185,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,234.0621743,2144.618571,61.15414667,194.1998324,1888.580381,65.23041143,0.940151463,971.4424398,755.3964402,105,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,229.8196545,2231.344884,58.39986213,208.04689,2110.729834,68.01990565,0.919541732,1062.131163,802.8462388,301,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,241.6630513,2318.750529,58.36308095,208.3103866,2198.57455,68.66550529,0.920302881,1098.437657,823.0754021,189,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,259.469165,2253.595145,62.42178815,224.022499,2118.901616,70.77084624,0.95494089,1006.804871,754.8092699,346,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,201.696806,2114.499214,59.62838835,222.0713995,2238.081301,69.19343252,0.946443643,970.3628885,828.4878886,369,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,210.75147,2032.468,63.3969375,166.0955975,1873.091125,69.053665,0.864710181,873.021371,687.3342206,80,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,236.971742,2320.765627,58.74063119,181.396784,1957.116573,65.84490037,0.939317352,1095.615382,747.9417842,295,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,300.1083696,2575.554348,57.7641087,259.0358,2288.876087,70.05393913,0.920938805,1256.663537,852.6588141,23,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,285.6242176,2302.62936,59.6285392,166.0762487,1969.4948,68.6201648,0.919167194,1095.119314,707.7705899,125,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,273.9213404,2134.932842,64.7944582,186.6003228,1990.796301,69.61983661,0.940434536,931.5741316,718.0007731,366,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,207.962,1868.43,59.7565,152.192,1603.33,74.6346,0.93977813,876.1924396,520.2789583,1,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,229.2870638,2128.103691,62.48358591,157.571209,1716.023819,71.13804966,0.937503635,940.3634702,600.6766586,149,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,250.9019,2248.753429,58.07912571,317.9546077,2356.298286,71.84111143,0.954000927,1085.880042,833.9076093,35,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,154.825,1721.69,60.5693,340.521,1869.03,71.6685,0.978647687,772.6508376,773.5705273,1,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,224.2722706,2236.962019,57.79205385,169.0487951,1897.471067,70.02471635,0.919700873,1073.134997,664.9460565,208,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,255.7358205,2404.540769,59.53998718,148.3866249,1633.568205,59.93683077,0.936855858,1122.041604,710.6233393,39,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,237.4091095,2345.036786,57.85906845,195.9406405,2190.717381,70.37982262,0.904809472,1123.262869,781.0043422,168,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,259.2138883,2189.201212,61.23785833,202.7043577,2146.111591,74.45390152,0.942577442,1002.962322,679.2978804,264,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,263.6422072,2259.487838,60.51544505,178.1106604,2418.59955,74.51181982,0.966646666,1044.716947,739.1314199,111,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,235.6168803,2322.05014,58.74827346,166.4543856,1886.899162,69.40384581,0.90372056,1093.043205,687.9550972,358,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,260.5325175,2314.053772,62.83557193,196.8202402,1885.094211,68.6520807,0.900376851,1018.255152,713.74646,114,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,210.8822398,2198.099106,65.50215528,189.8952886,1933.570813,69.93076748,0.947943888,899.2903589,703.2477579,123,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,225.2558033,2238.782958,58.26454038,222.5591831,1958.325211,67.00080845,0.92438484,1065.115567,781.0134177,213,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,245.4854724,2093.103692,64.23287213,160.3034925,1935.769166,74.26374817,0.944561972,907.1388243,604.7881262,409,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,287.2963239,2652.256194,56.04909677,186.5901434,2116.976265,68.32203677,0.918610997,1313.456964,767.0039986,155,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,280.5646207,2387.295793,59.82250655,210.0994509,2154.425379,70.34315897,0.927340476,1123.883007,775.1151827,290,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,276.8429903,2221.496087,64.54291739,202.1602819,2208.148462,71.15215987,0.927640844,961.2018746,754.5848635,299,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,258.7416035,2386.360941,57.47263294,222.6695582,2059.533018,68.58544853,0.909523068,1158.733945,784.9526815,340,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,258.6889137,2202.201801,61.40338634,210.9245233,2128.905652,70.92270062,0.930846186,1006.675254,751.0119767,161,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,278.3661434,2283.35456,62.65325,235.2813787,2214.649451,68.30287802,0.914072841,1022.646111,832.4161597,182,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,237.0481879,2268.241939,59.22104667,144.3223059,2002.667212,70.56826121,0.958474515,1063.423848,682.656193,165,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,237.2181744,2204.062085,60.85319668,226.3293822,1947.152493,66.07693654,0.956700604,998.8356507,780.6831892,211,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,227.288313,2228.785983,59.01128368,209.6534381,2027.603473,69.08955732,0.929729056,1051.842961,756.7836518,239,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,249.4033786,2221.705572,61.18352214,174.3381177,1860.979188,68.07727786,0.923457496,1011.492804,697.5686426,271,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,259.7479459,2359.104242,57.38000996,188.8506271,1971.291429,68.56810173,0.909138352,1151.774424,736.3945467,231,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,234.498584,2652.731773,54.98919823,182.6495103,2162.049752,66.72283298,0.932380248,1318.774579,835.4136832,282,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,238.4332057,2218.288446,58.62161554,190.8600341,2080.670878,70.78775169,0.937731565,1055.748951,724.752779,296,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,249.4652265,2302.440833,55.35012135,264.1949938,2212.374063,69.80380573,0.911074104,1160.661615,834.5378521,192,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,253.3090472,2219.702778,57.51330833,210.3993063,2214.262917,73.65158472,0.918266431,1091.034174,732.943754,144,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,220.7073781,1995.792279,64.76169767,190.3648839,1964.861953,69.81432791,0.923722914,848.0397651,722.6758175,215,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,251.1296411,2278.942832,58.15358319,180.8746897,1991.604248,71.29517965,0.936333093,1097.608882,686.1313715,226,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,236.2972247,2281.764706,59.72568314,210.7227914,2089.369294,69.91942039,0.920044036,1055.278706,766.4676686,255,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,224.306302,2142.712171,62.8997375,184.5045653,2157.661711,69.91130789,0.908965802,935.2756196,769.2091929,152,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,239.6131441,2224.047872,58.31132234,211.3409356,1889.01633,65.8035617,0.953118468,1062.826057,762.9221899,188,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,231.4406194,2324.6015,58.38033167,286.34252,2310.377667,63.56534333,0.881344303,1102.651027,1015.731627,180,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,241.3443497,2323.743128,50.01630103,216.8931379,1993.252769,69.38068513,0.940723343,1276.135573,751.4522928,195,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,264.9970287,2311.238843,55.76205858,214.4337679,1979.515634,65.27041007,0.908119531,1170.176733,806.0356716,268,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,269.5013107,2672.880137,55.38463162,204.9628663,2273.039485,72.29524708,0.925978166,1336.046691,770.4043602,291,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,241.5345369,2278.371144,57.70977839,170.1424864,1944.733475,65.81658475,0.899454214,1099.927168,757.718482,236,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,275.6169894,2390.981779,57.93668125,185.8885277,2128.24625,73.70320865,0.931163263,1162.192747,680.3233336,208,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,247.2748788,2037.647885,67.01795231,215.3236797,1955.351769,68.49797846,0.948660326,841.6134819,735.234087,260,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,260.3654931,2363.36112,56.75788687,211.0583459,2092.154788,70.07998958,0.940802792,1167.787144,755.7943978,259,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,244.7153242,2184.744537,60.10844758,172.4900819,1967.342687,72.94525463,0.898714701,1018.181861,652.6350421,227,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,246.2697354,2317.123624,58.87577193,183.6589509,2037.908174,69.86513025,0.919406608,1091.985002,728.0694244,367,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,239.8222324,2150.987676,62.85289718,236.421619,2200.866831,63.85984296,0.898035456,946.9569674,921.0023628,142,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,275.7577923,2158.777069,64.84250334,224.8956466,2187.280257,68.8191126,0.922419307,935.8646163,819.2374336,389,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,230.844297,2342.364391,58.60234913,197.585711,2128.834361,72.2924813,0.934571055,1099.938296,702.1817227,230,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,284.88089,2096.6844,63.078928,180.944855,2104.21148,72.081436,0.967227146,949.0408464,688.7557944,100,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,236.4427448,2208.842889,58.91734556,168.285431,1936.540407,68.01045037,0.928405733,1043.147869,721.1829475,270,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,276.8457307,2328.679805,57.7309639,211.3875517,1959.25078,67.63330878,0.930106262,1136.063257,752.4338846,205,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,214.2593967,2142.309457,60.93989239,208.294042,2053.887681,71.34549638,0.893357146,966.0148543,728.8349448,276,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,228.821908,2342.320536,56.5299437,212.5521139,2189.364048,70.42741609,0.925975436,1145.72365,785.9601549,373,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,225.6099425,2347.795497,60.53364061,189.4757602,1910.680028,71.1694884,0.92478641,1062.672654,672.5345291,362,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,240.6502846,2292.897418,61.0962956,202.410489,2102.451868,74.17927802,0.893956102,1035.66032,685.0531022,182,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,222.3127075,2546.1859,57.412151,188.7794947,2090.0283,69.816844,0.935026489,1209.530682,748.0597648,200,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,255.8868507,2340.39205,60.888865,163.510446,1905.34705,73.599511,0.927250545,1071.363317,615.9048832,200,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,276.0226087,2436.079379,55.10281118,182.9704988,1909.226894,68.88586273,0.914145945,1237.847858,712.0870289,161,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,218.2842827,2287.338934,57.33750625,212.3881555,2238.891728,70.68672574,0.922363355,1096.481486,798.3824344,272,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,281.3038667,2288.6644,59.09317533,188.333868,1886.769467,68.22180733,0.901087361,1099.721115,722.2935114,150,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,224.1758041,2482.890332,55.44556624,161.1291598,2109.604885,66.12888286,0.856120515,1226.960849,825.5134469,391,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,272.5776748,2254.143907,59.09976954,166.8134252,2030.756728,74.48352649,0.968142348,1077.062521,602.5151807,151,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,243.4746934,2262.946446,59.5755006,213.4603078,2122.933494,69.59254639,0.946715975,1060.69326,785.154666,166,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,249.3165931,2253.926138,61.55664414,149.7067393,1830.891379,72.19657448,0.902577385,1021.574917,615.1437842,145,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_5n,245.8779189,2150.024333,60.44277667,244.2258267,2254.520333,70.2,0.907428924,999.2332887,832.2661633,90,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,228.280811,2165.240824,61.4592,184.4309967,1852.166813,73.33453626,0.937265232,970.5310668,623.7538526,182,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,223.304252,2238.510033,58.85734238,206.4473048,2068.726291,71.93813172,0.955661789,1047.987729,711.7350002,302,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,217.598394,2432.746009,56.20560472,189.5782853,2084.793562,73.9436103,0.936558815,1185.882804,676.2161129,233,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,193.7222548,2089.231507,62.20427534,202.2974658,1828.485041,68.26940548,0.959068876,908.5234443,707.3115703,73,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,278.9485863,2216.100719,60.48071961,166.1023358,1845.964248,66.1641732,0.921367569,1041.021425,716.8971144,153,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,264.8253755,2446.22,56.98414,248.8758381,2186.434591,67.57648,0.913059301,1199.043825,857.5218877,220,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,219.1281442,2237.267528,57.66561011,249.016824,2240.310105,69.79652655,0.930725015,1070.221798,820.8602241,267,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,208.6722649,2302.978844,58.661832,172.837118,1910.970889,70.25842089,0.942525136,1069.1751,680.6114561,225,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,247.6623534,2130.346994,61.7531773,223.7083405,2200.443129,70.54433865,0.915609015,966.7099653,786.1822832,163,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,296.8166906,2339.190938,60.76992656,261.4438027,2399.687969,71.091775,0.94466843,1095.834483,835.6592173,64,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,207.0526128,2159.653243,63.64828311,247.165448,2178.146892,64.35427466,0.942651868,915.6972748,903.4398797,148,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,210.2632,2232.8429,60.07378615,186.7598558,2012.65987,71.13498831,0.929956672,1027.213265,700.3379274,231,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,221.1316472,2290.203316,59.58388497,193.534044,1890.637254,70.89897254,0.853942693,1058.449071,677.9226591,193,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,238.1893985,2190.292052,57.74093246,164.5281604,2017.809776,68.17465261,0.918567605,1061.923276,741.9808926,268,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,258.6360034,2219.761701,61.85456495,178.050642,1976.344381,70.14949407,0.926543825,1002.79572,703.6136392,388,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,205.9549671,2118.351316,60.02311842,170.8800163,1819.64411,69.19710904,0.94220508,970.6015923,657.1221219,228,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,265.2028776,2533.425187,55.96447469,221.0613539,2121.472365,68.62206017,0.920259831,1260.997568,796.5777287,241,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,244.6062662,2206.629373,59.48033554,244.0707118,2378.946571,70.19725714,0.942303518,1034.951517,845.0861527,287,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,254.109544,2232.676183,58.6240195,164.2361643,1830.937801,70.55262241,0.936420262,1070.84618,642.9022415,241,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,263.783205,2315.246647,59.35215324,201.8572938,2229.378941,72.39547353,0.93580434,1093.761774,744.1918692,340,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,224.7067675,2630.170964,56.44799084,185.9295311,2141.636578,67.99029325,0.929526112,1268.915551,799.1910827,415,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,282.0722635,2280.298913,60.0455413,172.6057953,2159.391,73.46187261,0.941414272,1075.174023,690.9615951,230,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,230.846886,2235.253541,60.79659572,188.1480086,1945.8507,69.18603191,0.925143837,1014.567189,725.9624743,257,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,265.6091509,2152.608783,61.18695609,206.1900356,2213.402522,68.27504522,0.93592282,997.0016249,828.7093803,230,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,262.5853714,2246.287286,61.16813286,166.9971957,2264.875714,75.77833143,0.963782854,1031.395779,660.6215592,70,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,246.9825048,2201.990346,61.83794589,131.1200394,1658.281472,70.33322035,0.883689924,989.9671,577.7154665,231,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,254.9366574,2388.783655,57.63210508,251.151731,2198.007411,68.5403132,0.925494352,1147.237115,850.8739227,197,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,201.4905513,2176.064181,60.23837026,196.3294468,2135.296565,73.79449224,0.949298541,990.3443007,679.9810206,232,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,251.1228311,2254.111913,58.90048197,213.8082448,2074.227705,71.80625683,0.933693581,1070.557278,721.7142944,183,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,223.1927693,2043.220857,57.78652,228.3066022,2142.552857,70.05643443,0.940966228,987.1448188,772.6955204,140,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,265.9944446,2230.097643,58.05537643,198.1713706,2005.812548,68.61432038,0.947477962,1090.164248,749.5502709,157,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,220.9755951,2234.817481,58.26167105,223.8952714,2189.210526,69.78808346,0.927695372,1058.749248,808.1470097,266,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,229.8809767,2283.216145,59.35920191,179.0157405,2015.387439,73.36533168,0.941010536,1064.674773,652.5333912,262,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,302.5986834,2361.016829,58.64668,211.7593953,2055.029268,69.6635761,0.922716267,1151.78971,762.3026652,205,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,211.046784,2125.273014,62.09965205,195.1409334,1829.947078,74.96345753,0.929661369,934.8340097,623.0428758,219,Unstimulated,M,221101,CD69-,NK-Cells
NK_control_6n,259.6483328,2272.674763,59.16364328,218.567593,2008.9815,66.28558277,0.915881112,1077.323725,796.0937169,506,Unstimulated,M,221101,CD69-,NK-Cells
